DATE,CATEGORY,NAME,UNITS,TOTAL_PRICESELL,PROFIT
2017-07-31,Tropical Fruits,Lychees ,20.425999999999995,306.18573999999995,306.18573999999995
2017-07-31,Veggies,Beans Snake,17.009999999999998,152.9199,84.87989999999998
2017-07-31,capsicum,Capsicum red,142.81799999999996,712.6618199999995,712.6618199999995
2017-07-31,carrots,Carrots ,78.20599999999993,132.95019999999994,132.95019999999994
2017-07-31,coconut Products,Chick Peas 1kg Pattu,9.0,35.91000000000001,16.109999999999996
2017-07-31,markdown bag,Mark down Bag ***,42.0,42.0,42.0
2017-07-31,trutaste,Chick Peas R & S,6.0,29.940000000000005,12.540000000000001
2017-08-31,Apples,Apples Fuji,282.4540000000002,1126.9914600000004,1126.9914600000004
2017-08-31,Asian Vegies,Radish white ,55.778000000000006,166.77622,166.77622
2017-08-31,Avocadoes,Avocado Small Hass,147.0,367.5,294.0
2017-08-31,Bananas,Red Tip Banana,24.584,98.09016000000001,98.09016000000001
2017-08-31,Berries,Berries Strawberry (large),309.0,1174.1999999999975,145.22999999999973
2017-08-31,Bunch Vegies,Celery,155.0,463.4500000000008,463.4500000000008
2017-08-31,Cabbages,Cabbage green,38.0,189.62000000000003,189.62000000000003
2017-08-31,Chillies,Chilli green,7.395999999999998,88.75199999999998,88.75199999999998
2017-08-31,Citrus,Orange navel,219.08699999999993,655.0701300000002,655.0701300000002
2017-08-31,Cucumbers,Cucumber Lebanese,103.99200000000005,518.9200800000001,518.9200800000001
2017-08-31,Cut Veggies,Celery half,78.0,148.20000000000022,148.20000000000022
2017-08-31,Eggs,Egg freerang 700,65.0,305.4999999999997,67.59999999999998
2017-08-31,Flowers,Bunch Roses,14.0,126.0,14.0
2017-08-31,Fruits,Nam D0c Mai Mango,15.508000000000003,108.40092000000001,108.40092000000001
2017-08-31,Grapes,Grapes black,145.888,582.0931200000001,582.0931200000001
2017-08-31,Groceries-Dry Goods,Daawat everyday5kg,24.0,288.0,66.0
2017-08-31,Herbs,Coriander,138.0,274.6200000000004,274.6200000000004
2017-08-31,Kalamata olives,Virgin Olive oil 4Lt,2.0,79.98,10.980000000000004
2017-08-31,Lettuces,Lettuce Iceberg,135.0,337.5,337.5
2017-08-31,Melons,Watermelon seedless,311.84,464.64160000000004,152.80160000000004
2017-08-31,Multi buy,Spinach Bunch 2for,53.0,185.5,185.5
2017-08-31,Mushrooms,Mushroom Cup,52.318000000000026,470.3388200000001,208.74881999999994
2017-08-31,Nuts,Walnuts in shell,13.944000000000003,167.18856,27.74856
2017-08-31,Olympian Products,Olive Oil Rusk 350g,25.0,105.00000000000004,29.999999999999993
2017-08-31,Onions,Garlic Chinese 500g,129.0,322.5,322.5
2017-08-31,Other Fruits,Kiwi fruit Green,59.06000000000001,324.8299999999997,324.8299999999997
2017-08-31,Other Vegies,Eggplant,92.25999999999999,644.8974000000004,644.8974000000004
2017-08-31,Pastas,Diced Tomatoes,45.0,44.55000000000001,13.95
2017-08-31,Pears,Pear Packham,205.12399999999988,613.3207599999998,203.07275999999993
2017-08-31,Potatoes,Potato sweet Gold,224.49600000000007,671.2430400000005,671.2430400000005
2017-08-31,Pumpkins,Pumpkin Japanese/Kent,278.46199999999993,554.1393800000001,554.1393800000001
2017-08-31,Root Vegies,Beetroot,24.954,74.61246000000003,74.61246000000003
2017-08-31,Sri Lankan Groceries,Soya Meat chicken,16.0,31.84,15.840000000000002
2017-08-31,Tomatoes,Field Tomatoes,472.552,1412.9304799999986,656.8472799999998
2017-08-31,Tropical Fruits,Papaya Red,58.996,294.98,294.98
2017-08-31,Veggies,Beans Snake,18.132,163.00668000000002,90.47867999999998
2017-08-31,capsicum,Capsicum red,138.16200000000006,689.42838,689.42838
2017-08-31,carrots,Carrots ,70.51199999999999,119.87039999999996,119.87039999999996
2017-08-31,coconut Products,Ginger & Apple Juice,17.0,118.83000000000001,33.83
2017-08-31,markdown bag,Mark down Bag ***,76.0,76.0,76.0
2017-08-31,trutaste,Walnut Kernels LHP 500g,9.0,89.91,33.21
2017-09-30,Apples,Apples Fuji,170.22400000000005,679.1937599999998,679.1937599999998
2017-09-30,Asian Vegies,Radish white ,73.76400000000001,220.55436000000003,220.55436000000003
2017-09-30,Avocadoes,Avocado Small Hass,169.0,422.5,338.0
2017-09-30,Bananas,Banana Cavendish,904.2660000000003,1799.4893399999976,-9.04266
2017-09-30,Berries,Berries Blueberry,54.0,189.0,189.0
2017-09-30,Bunch Vegies,Spinach Bunch,83.0,249.0,249.0
2017-09-30,Cabbages,Cabbage green,32.0,159.68,159.68
2017-09-30,Chillies,Chilli red,4.092000000000001,102.30000000000001,102.30000000000001
2017-09-30,Citrus,Orange navel,304.73400000000026,911.1546599999998,911.1546599999998
2017-09-30,Cucumbers,Cucumber Lebanese,105.60200000000002,526.9539799999997,526.9539799999997
2017-09-30,Cut Veggies,Celery half,94.0,178.6000000000003,178.6000000000003
2017-09-30,Eggs,eggs 800g,52.0,197.60000000000005,52.0
2017-09-30,Flowers,Bunch Roses,14.0,126.0,14.0
2017-09-30,Fruits,Kensington Pride Mangoes large,247.0,741.0,741.0
2017-09-30,Grapes,Grapes black,137.51600000000008,548.6888400000003,548.6888400000003
2017-09-30,Groceries-Dry Goods,Magi coconut Powder 1kg,11.0,164.89000000000001,40.589999999999996
2017-09-30,Herbs,Coriander,161.0,320.3900000000006,320.3900000000006
2017-09-30,Kalamata olives,Sweet Rusk ,23.0,138.0,23.0
2017-09-30,Lettuces,Lettuce Iceberg,142.0,355.0,355.0
2017-09-30,Melons,Rockmelon,121.0,217.8000000000003,217.8000000000003
2017-09-30,Multi buy,mango 2for 3.00,76.0,228.0,228.0
2017-09-30,Mushrooms,Mushroom Cup,47.153999999999996,423.9144600000003,188.14446000000007
2017-09-30,Nuts,Walnuts in shell,16.846,201.98354,33.523540000000004
2017-09-30,Olympian Products,Sesame Biscota 250g,41.0,156.54545454545448,33.545454545454625
2017-09-30,Onions,Garlic Chinese 500g,110.0,275.0,275.0
2017-09-30,Other Fruits,Kiwi fruit Green,50.105999999999995,275.5829999999999,275.5829999999999
2017-09-30,Other Vegies,Eggplant,81.598,570.3700200000001,570.3700200000001
2017-09-30,Pastas,Diced Tomatoes,36.0,35.64,11.159999999999998
2017-09-30,Pears,Pear Packham,253.5940000000002,758.2460600000004,251.05806000000007
2017-09-30,Potatoes,potatoes Red 5kg,92.0,552.0,552.0
2017-09-30,Pumpkins,Pumpkin Japanese/Kent,183.78799999999993,365.73812,365.73812
2017-09-30,Root Vegies,Beetroot,42.55,127.22450000000002,127.22450000000002
2017-09-30,Sri Lankan Groceries,1Lt Coconut oil,55.0,770.0,754.6000000000004
2017-09-30,Tomatoes,Field Tomatoes,413.0460000000001,1235.0075399999982,574.1339399999997
2017-09-30,Tropical Fruits,Papaya Red,157.33200000000008,786.6600000000001,786.6600000000001
2017-09-30,Veggies,Beans Snake,6.83,61.40169999999999,34.081700000000005
2017-09-30,capsicum,Capsicum red,110.26600000000005,550.2273399999999,550.2273399999999
2017-09-30,carrots,Carrots ,69.45,118.06499999999994,118.06499999999994
2017-09-30,coconut Products,Ginger & Apple Juice,12.0,83.88,23.879999999999995
2017-09-30,markdown bag,Mark down Bag ***,20.0,20.0,20.0
2017-09-30,trutaste,Walnut Kernels LHP 500g,8.0,79.92,29.520000000000003
2017-10-31,Apples,Apples Fuji,134.99599999999998,538.6340400000001,538.6340400000001
2017-10-31,Asian Vegies,Radish white ,46.90199999999998,140.23698,140.23698
2017-10-31,Avocadoes,Avocado Hass Large,178.0,445.0,178.0
2017-10-31,Bananas,Banana Monkey,7.066,56.45734000000001,56.45734000000001
2017-10-31,Berries,Berries Blueberry,91.0,318.5,318.5
2017-10-31,Bunch Vegies,Celery,82.0,245.18000000000026,245.18000000000026
2017-10-31,Cabbages,Cabbage green,28.0,139.72,139.72
2017-10-31,Chillies,Chilli green,6.791999999999999,81.50400000000003,81.50400000000003
2017-10-31,Citrus,Orange navel,107.53000000000003,321.5147000000001,321.5147000000001
2017-10-31,Cucumbers,Cucumber Lebanese,130.478,651.0852199999999,651.0852199999999
2017-10-31,Cut Fruits,Honeydew Half,1.0,1.69,0.69
2017-10-31,Cut Veggies,Savoy half,52.0,156.0,156.0
2017-10-31,Eggs,eggs 800g,71.0,269.8000000000003,71.0
2017-10-31,Flowers,Flower Pot,10.0,100.0,100.0
2017-10-31,Fruits,Kensington Pride Mangoes large,738.0,2214.0,2214.0
2017-10-31,Grapes,Crimson Grapes,87.39800000000001,436.1160200000002,436.1160200000002
2017-10-31,Groceries-Dry Goods,Magi coconut Powder 1kg,21.0,314.7900000000001,77.48999999999998
2017-10-31,Herbs,Coriander,158.0,314.4200000000006,314.4200000000006
2017-10-31,Kalamata olives,Virgin Olive oil 4Lt,9.0,359.91,49.41000000000002
2017-10-31,Lettuces,Lettuce Iceberg,197.0,492.5,492.5
2017-10-31,Melons,Watermelon seedless,869.7750000000004,1295.9647500000003,426.18974999999983
2017-10-31,Multi buy,Garlic Shoots 2for 3.5,33.0,115.5,115.5
2017-10-31,Mushrooms,Mushroom Cup,43.79,393.6721000000001,174.72209999999993
2017-10-31,Nuts,Walnuts in shell,7.88,94.4812,15.681200000000002
2017-10-31,Olympian Products,Sesame Biscota 250g,31.0,118.36363636363637,25.363636363636424
2017-10-31,Onions,Garlic Chinese 500g,106.0,265.0,265.0
2017-10-31,Other Fruits,Kiwi fruit Green,51.7,284.34999999999985,284.34999999999985
2017-10-31,Other Vegies,Eggplant,103.38799999999998,722.6821199999998,722.6821199999998
2017-10-31,Pastas,Diced Tomatoes,44.0,43.559999999999974,13.639999999999997
2017-10-31,Pears,Josephine Pears,94.33999999999999,282.0765999999999,187.7366000000001
2017-10-31,Potatoes,potatoes Red 5kg,71.0,426.0,426.0
2017-10-31,Pumpkins,Pumpkin Grey,152.04800000000003,302.5755199999998,302.5755199999998
2017-10-31,Root Vegies,Beetroot,39.208,117.23191999999999,117.23191999999999
2017-10-31,Sri Lankan Groceries,1Lt Coconut oil,21.0,294.0,288.12000000000006
2017-10-31,Stonefruits,peaches white,50.78599999999997,177.75100000000003,177.75100000000003
2017-10-31,Tomatoes,Field Tomatoes,357.62599999999986,1069.3017399999992,497.1001399999996
2017-10-31,Tropical Fruits,Papaya Red,111.02600000000002,555.1299999999998,555.1299999999998
2017-10-31,Veggies,Galangal,0.23600000000000002,4.248000000000001,3.068
2017-10-31,capsicum,Capsicum red,106.104,529.45896,529.45896
2017-10-31,carrots,Carrots ,70.642,120.09140000000004,120.09140000000004
2017-10-31,coconut Products,Ginger & Apple Juice,16.0,111.84,31.84
2017-10-31,markdown bag,Mark down Bag ***,42.0,42.0,42.0
2017-10-31,trutaste,Walnut Kernels LHP 500g,9.0,89.91,33.21
2017-11-30,Apples,Apples Pink Lady,204.2439999999998,610.6895600000003,610.6895600000003
2017-11-30,Asian Vegies,Radish white ,52.566,157.17234,157.17234
2017-11-30,Avocadoes,Avocado Hass Large,241.0,602.5,241.0
2017-11-30,Bananas,Banana Monkey,3.2980000000000005,26.35102,26.35102
2017-11-30,Berries,Berries Strawberry (medium),214.0,535.0,535.0
2017-11-30,Bunch Vegies,Spinach Bunch,81.0,243.0,243.0
2017-11-30,Cabbages,Cabbage green,31.0,154.68999999999997,154.68999999999997
2017-11-30,Chillies,Thai Green Chilli,2.896,72.40000000000003,72.40000000000003
2017-11-30,Citrus,Orange valencia,118.95399999999995,297.385,297.385
2017-11-30,Cucumbers,Cucumber continental,386.0,579.0,579.0
2017-11-30,Cut Fruits,Rockmelon Half,1.0,1.0,0.0
2017-11-30,Cut Veggies,Celery half,74.0,140.6000000000002,140.6000000000002
2017-11-30,Eggs,Eggs 700g,144.0,460.7999999999995,72.0
2017-11-30,Flowers,Flower Pot,33.0,330.0,330.0
2017-11-30,Fruits,Kensington Pride Mango,606.0,1212.0,1212.0
2017-11-30,Grapes,India Gate Sella 5kg,3.0,41.97,6.0
2017-11-30,Groceries-Dry Goods,Daawat everyday5kg,27.0,324.0,74.25
2017-11-30,Herbs,Coriander,147.0,292.5300000000005,292.5300000000005
2017-11-30,Kalamata olives,Pasta,6.0,30.0,9.0
2017-11-30,Lettuces,Lettuce Iceberg,237.0,592.5,592.5
2017-11-30,Melons,Watermelon seedless,1358.3919999999991,2024.0040799999997,665.61208
2017-11-30,Multi buy,R2E2 Mango 2,261.0,730.8000000000002,730.8000000000002
2017-11-30,Mushrooms,Mushroom Cup,40.13800000000002,360.8406200000004,160.15062000000012
2017-11-30,Nuts,Pistachios 500g,16.0,174.40000000000006,54.399999999999984
2017-11-30,Olympian Products,Olive Oil Rusk 350g,22.0,92.40000000000003,26.39999999999999
2017-11-30,Onions,Garlic Chinese 500g,107.0,267.5,267.5
2017-11-30,Other Fruits,Cherries,65.97599999999997,1054.9562399999998,1054.9562399999998
2017-11-30,Other Vegies,Eggplant,107.32000000000004,750.1668000000002,750.1668000000002
2017-11-30,Pastas,Diced Tomatoes,70.0,69.30000000000001,21.7
2017-11-30,Pears,Pears brown bosc,38.58600000000001,115.758,115.758
2017-11-30,Potatoes,Potato sweet Gold,157.458,470.79942,470.79942
2017-11-30,Pumpkins,Pumpkin Japanese/Kent,103.26999999999998,205.5073,205.5073
2017-11-30,Root Vegies,Beetroot,33.246,99.40554000000002,99.40554000000002
2017-11-30,Sri Lankan Groceries,1Lt Coconut oil,4.0,56.0,54.88
2017-11-30,Stonefruits,peaches white,178.08200000000008,623.2869999999997,623.2869999999997
2017-11-30,Tomatoes,Tomatoes Truss,77.83200000000002,466.21368000000007,466.21368000000007
2017-11-30,Tropical Fruits,Papaya Red,112.94800000000002,564.7400000000004,564.7400000000004
2017-11-30,Veggies,Beans Snake,8.386000000000003,75.39013999999999,41.84614
2017-11-30,capsicum,Capsicum red,106.64799999999995,532.1735199999998,532.1735199999998
2017-11-30,carrots,Carrots ,70.07200000000002,119.12240000000004,119.12240000000004
2017-11-30,coconut Products,Ginger & Apple Juice,10.0,69.9,19.9
2017-11-30,markdown bag,Mark down Bag ***,51.0,51.0,51.0
2017-11-30,trutaste,Walnut Kernels LHP 500g,7.0,69.93,25.830000000000002
2017-12-31,Apples,Apples Pink Lady,162.1779999999999,484.91221999999993,484.91221999999993
2017-12-31,Asian Vegies,Radish white ,28.830000000000002,86.20169999999999,86.20169999999999
2017-12-31,Avocadoes,Avocado Hass Large,183.0,457.5,183.0
2017-12-31,Bananas,Banana Cavendish,1345.060999999998,2676.6713900000022,-13.450610000000012
2017-12-31,Berries,Berries Strawberry (medium),144.0,360.0,360.0
2017-12-31,Bunch Vegies,Celery,85.0,254.15000000000032,254.15000000000032
2017-12-31,Cabbages,Cabbage green,27.0,134.72999999999996,134.72999999999996
2017-12-31,Chillies,chilli yellow long,28.009999999999998,196.07,112.03999999999999
2017-12-31,Citrus,Lemon,110.89000000000003,331.5611,331.5611
2017-12-31,Cucumbers,Cucumber Lebanese,132.76000000000002,662.4724000000001,662.4724000000001
2017-12-31,Cut Fruits,Mangosteen,0.61,10.37,10.37
2017-12-31,Cut Veggies,Cauliflower half,59.0,118.0,118.0
2017-12-31,Eggs,eggs 800g,66.0,250.80000000000015,66.0
2017-12-31,Flowers,Flower Pot,81.0,810.0,810.0
2017-12-31,Fruits,Kensington Pride Mango,364.0,728.0,728.0
2017-12-31,Grapes,Crimson Grapes,7.558000000000001,37.714420000000004,37.714420000000004
2017-12-31,Groceries-Dry Goods,Red Split Lentils 2kg,8.0,48.0,48.0
2017-12-31,Herbs,Coriander,188.0,374.12000000000086,374.12000000000086
2017-12-31,Kalamata olives,Virgin Olive oil 4Lt,2.0,79.98,10.980000000000004
2017-12-31,Lettuces,Lettuce Iceberg,320.0,800.0,800.0
2017-12-31,Melons,Watermelon seedless,1357.4679999999996,2022.6273199999994,665.1593199999999
2017-12-31,Multi buy,R2E2 Mango 2,510.0,1427.9999999999945,1427.9999999999945
2017-12-31,Mushrooms,Mushroom Cup,54.043000000000006,485.8465700000002,215.63156999999998
2017-12-31,Nuts,Walnuts in shell,19.788,237.25812000000008,39.37812000000002
2017-12-31,Olympian Products,Olive Oil Rusk 350g,23.0,96.60000000000004,27.599999999999994
2017-12-31,Onions,Garlic Chinese 500g,125.0,312.5,312.5
2017-12-31,Other Fruits,Cherries,193.85100000000006,3099.677490000001,3099.677490000001
2017-12-31,Other Vegies,Eggplant,112.61,787.1439,787.1439
2017-12-31,Pastas,Diced Tomatoes,35.0,34.65,10.850000000000001
2017-12-31,Pears,Pear Packham,140.95199999999994,421.4464800000002,139.54248000000004
2017-12-31,Potatoes,Potato sweet Gold,218.06400000000014,652.0113599999995,652.0113599999995
2017-12-31,Pumpkins,Pumpkin Japanese/Kent,124.53800000000001,247.8306199999999,247.8306199999999
2017-12-31,Root Vegies,Beetroot,44.962,134.43638000000004,134.43638000000004
2017-12-31,Sri Lankan Groceries,Basil Seed Rose Sharbath,39.0,70.90909090909095,31.909090909090985
2017-12-31,Stonefruits,Apricots,242.92,969.2508000000003,969.2508000000003
2017-12-31,Tomatoes,Tomatoes Truss,100.53800000000001,602.2226199999998,602.2226199999998
2017-12-31,Tropical Fruits,Papaya Red,146.40599999999998,732.0299999999995,732.0299999999995
2017-12-31,Veggies,Beans Snake,3.623999999999999,32.57976,18.08376
2017-12-31,capsicum,Capsicum red,142.83000000000004,712.7216999999999,712.7216999999999
2017-12-31,carrots,Carrots ,61.431999999999995,104.43439999999998,104.43439999999998
2017-12-31,coconut Products,Ginger & Apple Juice,8.0,55.92000000000001,15.92
2017-12-31,markdown bag,Mark down Bag ***,83.0,83.0,83.0
2017-12-31,trutaste,Walnut Kernels LHP 500g,11.0,109.88999999999999,40.589999999999996
2018-01-31,Apples,Apples Pink Lady,221.665,662.77835,662.77835
2018-01-31,Asian Vegies,Radish white ,34.60399999999999,103.46596,103.46596
2018-01-31,Avocadoes,Avocado Hass Large,155.0,387.5,155.0
2018-01-31,Bananas,Banana Cavendish,1218.2489999999993,2424.3155099999985,-12.182490000000024
2018-01-31,Berries,Berries Strawberry (medium),199.0,497.5,497.5
2018-01-31,Bunch Vegies,Celery,110.0,328.9000000000005,328.9000000000005
2018-01-31,Cabbages,Cabbage green,13.0,64.87,64.87
2018-01-31,Chillies,chilli yellow long,41.30600000000001,289.1420000000001,165.22400000000005
2018-01-31,Citrus,Lemon,107.47399999999996,321.34726,321.34726
2018-01-31,Cucumbers,Cucumber Lebanese,147.80799999999994,737.5619199999998,737.5619199999998
2018-01-31,Cut Fruits,Honeydew Half,5.0,8.45,3.4499999999999997
2018-01-31,Cut Veggies,cabbage Quater,81.0,137.70000000000007,137.70000000000007
2018-01-31,Eggs,eggs 800g,69.0,262.2000000000003,69.0
2018-01-31,Flowers,Flower Pot,26.0,260.0,260.0
2018-01-31,Fruits,Kensington Pride Mango,241.0,482.0,482.0
2018-01-31,Grapes,Grapes white Seedless,328.3440000000001,981.7485600000003,981.7485600000003
2018-01-31,Groceries-Dry Goods,Red split Lentils 1kg Pattu,24.0,84.0,42.0
2018-01-31,Herbs,Coriander,173.0,344.27000000000066,344.27000000000066
2018-01-31,Kalamata olives,Virgin Olive oil 4Lt,7.0,279.93,38.430000000000014
2018-01-31,Lettuces,Lettuce Iceberg,455.0,1137.5,1137.5
2018-01-31,Melons,Watermelon seedless,2081.517999999998,3101.4618200000004,1019.9438199999997
2018-01-31,Multi buy,R2E2 Mango 2,84.0,235.20000000000013,235.20000000000013
2018-01-31,Mushrooms,Mushroom Cup,53.797999999999995,483.6440200000005,214.6540200000001
2018-01-31,Nuts,Pistachios 500g,5.0,54.5,17.0
2018-01-31,Olympian Products,Sesame Biscota 250g,29.0,110.72727272727272,23.727272727272783
2018-01-31,Onions,Garlic Chinese 500g,117.0,292.5,292.5
2018-01-31,Other Fruits,Cherries,261.8180000000002,4186.469819999999,4186.469819999999
2018-01-31,Other Vegies,Eggplant,166.30799999999994,1162.49292,1162.49292
2018-01-31,Pastas,Diced Tomatoes,53.0,52.470000000000006,16.429999999999996
2018-01-31,Pears,Pear Packham,157.3340000000001,470.42866000000004,155.76065999999997
2018-01-31,Potatoes,Potato sweet Gold,259.18199999999996,774.9541799999997,774.9541799999997
2018-01-31,Pumpkins,Pumpkin Japanese/Kent,130.74000000000004,260.1726,260.1726
2018-01-31,Root Vegies,Beetroot,38.54200000000001,115.24058000000002,115.24058000000002
2018-01-31,Sri Lankan Groceries,Soya Meet Prawn 90g,28.0,55.719999999999985,27.720000000000002
2018-01-31,Stonefruits,peaches white,214.52600000000007,750.8409999999999,750.8409999999999
2018-01-31,Tomatoes,Tomatoes Roma,284.73400000000026,1420.82266,1420.82266
2018-01-31,Tropical Fruits,Pineapple,148.0,666.0,666.0
2018-01-31,Veggies,Galangal,0.096,1.7280000000000002,1.248
2018-01-31,capsicum,Capsicum red,116.93800000000009,583.5206199999999,583.5206199999999
2018-01-31,carrots,Carrots ,77.40399999999998,131.58679999999995,131.58679999999995
2018-01-31,coconut Products,Chick Peas 1kg Pattu,6.0,23.940000000000005,10.739999999999998
2018-01-31,markdown bag,Mark down Bag ***,31.0,31.0,31.0
2018-01-31,trutaste,Walnut Kernels LHP 500g,7.0,69.93,25.830000000000002
2018-02-28,Apples,Apples Pink Lady,150.66200000000012,450.4793800000003,450.4793800000003
2018-02-28,Asian Vegies,Radish white ,52.384,156.62816000000004,156.62816000000004
2018-02-28,Avocadoes,Avocado Hass Large,225.0,562.5,225.0
2018-02-28,Bananas,Red Tip Banana,9.72,38.7828,38.7828
2018-02-28,Berries,Berries Strawberry (medium),103.0,257.5,257.5
2018-02-28,Bunch Vegies,Celery,116.0,346.84000000000054,346.84000000000054
2018-02-28,Cabbages,Cabbage green,13.0,64.87000000000002,64.87000000000002
2018-02-28,Chillies,Chilli green,9.642000000000003,115.70399999999995,115.70399999999995
2018-02-28,Citrus,Lemon,84.30399999999997,252.0689600000001,252.0689600000001
2018-02-28,Cucumbers,Cucumber Lebanese,120.14,599.4986000000001,599.4986000000001
2018-02-28,Cut Fruits,Honeydew Half,2.0,3.38,1.38
2018-02-28,Cut Veggies,Cauliflower half,67.0,134.0,134.0
2018-02-28,Eggs,Eggs 700g,147.0,470.3999999999994,73.5
2018-02-28,Flowers,Flower Pot,25.0,250.0,250.0
2018-02-28,Fruits,Honey Gold Mango,113.0,226.0,226.0
2018-02-28,Grapes,Grapes black,147.855,589.9414500000001,589.9414500000001
2018-02-28,Groceries-Dry Goods,Magi coconut Powder 1kg,18.0,269.82000000000005,66.41999999999999
2018-02-28,Herbs,Coriander,199.0,396.0100000000009,396.0100000000009
2018-02-28,Kalamata olives,Pasta,16.0,80.0,24.0
2018-02-28,Lettuces,Lettuce Iceberg,355.0,887.5,887.5
2018-02-28,Melons,Watermelon seedless,1876.8689999999983,2796.5348100000047,919.6658100000004
2018-02-28,Multi buy,R2E2 Mango 2,100.0,280.0000000000001,280.0000000000001
2018-02-28,Mushrooms,Mushroom Cup,33.24199999999999,298.8455799999999,132.63557999999998
2018-02-28,Nuts,Pistachios 500g,8.0,87.20000000000002,27.199999999999996
2018-02-28,Olympian Products,Olive Oil Rusk 350g,21.0,88.20000000000003,25.199999999999992
2018-02-28,Onions,Garlic loose,29.138000000000023,291.38000000000005,291.38000000000005
2018-02-28,Other Fruits,Cherries,74.12999999999998,1185.3386999999998,1185.3386999999998
2018-02-28,Other Vegies,Eggplant,150.594,1052.6520600000008,1052.6520600000008
2018-02-28,Pastas,Diced Tomatoes,71.0,70.29,22.009999999999998
2018-02-28,Pears,Pears William,161.08200000000005,289.9476000000001,289.9476000000001
2018-02-28,Potatoes,Potato sweet Gold,219.14599999999996,655.2465399999996,655.2465399999996
2018-02-28,Pumpkins,Pumpkin Japanese/Kent,226.64799999999997,451.0295200000001,451.0295200000001
2018-02-28,Root Vegies,Beetroot,33.802,101.06798000000002,101.06798000000002
2018-02-28,Sri Lankan Groceries,Derana garlic & ginger 350g,7.0,27.65,27.65
2018-02-28,Stonefruits,Nectarine White,341.82400000000024,1022.0537599999997,611.8649600000003
2018-02-28,Tomatoes,Tomatoes Roma,146.0159999999999,728.6198399999997,728.6198399999997
2018-02-28,Tropical Fruits,Pineapple,74.0,333.0,333.0
2018-02-28,Veggies,Beans Snake,1.934,17.38666,9.65066
2018-02-28,capsicum,Capsicum red,70.21799999999999,350.38781999999975,350.38781999999975
2018-02-28,carrots,Carrots ,89.48200000000001,152.11940000000013,152.11940000000013
2018-02-28,coconut Products,Chick Peas 1kg Pattu,12.0,47.88000000000001,21.479999999999997
2018-02-28,markdown bag,Mark down Bag ***,39.0,39.0,39.0
2018-02-28,trutaste,Walnut Kernels LHP 500g,7.0,69.93,25.830000000000002
2018-03-31,Apples,Apples Fuji,77.32599999999998,308.5307399999999,308.5307399999999
2018-03-31,Asian Vegies,Radish white ,28.932000000000006,86.50667999999997,86.50667999999997
2018-03-31,Avocadoes,Avocado Shepard,241.0,482.0,482.0
2018-03-31,Bananas,Banana Monkey,3.4579999999999993,27.62942,27.62942
2018-03-31,Berries,Berries Strawberry (medium),147.0,367.5,367.5
2018-03-31,Bunch Vegies,Spinach Bunch,149.0,447.0,447.0
2018-03-31,Cabbages,Cabbage green,17.0,84.83,84.83
2018-03-31,Chillies,Chilli green,15.497999999999996,185.976,185.976
2018-03-31,Citrus,Orange navel,135.24599999999998,404.3855400000001,404.3855400000001
2018-03-31,Cucumbers,Cucumber Lebanese,101.43799999999999,506.17562000000004,506.17562000000004
2018-03-31,Cut Veggies,Celery half,72.0,136.80000000000018,136.80000000000018
2018-03-31,Eggs,Eggs 700g,313.0,1001.6000000000012,156.5
2018-03-31,Flowers,Flower Pot,47.0,470.0,470.0
2018-03-31,Fruits,Kensington Pride Mango,14.0,28.0,28.0
2018-03-31,Grapes,Grapes black,196.41399999999993,783.6918600000002,783.6918600000002
2018-03-31,Groceries-Dry Goods,Red split Lentils 1kg Pattu,21.0,73.5,36.75
2018-03-31,Herbs,Coriander,188.0,374.12000000000074,374.12000000000074
2018-03-31,Kalamata olives,Virgin Olive oil 4Lt,6.0,239.94000000000003,32.94000000000001
2018-03-31,Lettuces,Lettuce Iceberg,315.0,787.5,787.5
2018-03-31,Melons,Watermelon seedless,1377.0560000000014,2051.81344,674.7574399999991
2018-03-31,Multi buy,Broccoli Chinese 2 for 3.40,37.0,125.80000000000007,89.16999999999994
2018-03-31,Mushrooms,Mushroom Cup,39.35799999999999,353.8284200000001,157.03841999999997
2018-03-31,Nuts,Pistachios 500g,9.0,98.10000000000002,30.599999999999994
2018-03-31,Olympian Products,Tsoureki Small 450g,21.0,167.79,41.79
2018-03-31,Onions,Garlic loose,30.160000000000007,301.6000000000001,301.6000000000001
2018-03-31,Other Fruits,Figs,120.0,180.0,180.0
2018-03-31,Other Vegies,Eggplant,193.3119999999999,1351.2508800000012,1351.2508800000012
2018-03-31,Pastas,Diced Tomatoes,45.0,44.55000000000002,13.950000000000003
2018-03-31,Pears,Pear Packham,173.31899999999993,518.2238100000001,171.58580999999995
2018-03-31,Potatoes,potatoes Red 5kg,82.0,492.0,492.0
2018-03-31,Pumpkins,Pumpkin Japanese/Kent,209.9239999999999,417.7487599999999,417.7487599999999
2018-03-31,Root Vegies,Beetroot,34.792,104.02808,104.02808
2018-03-31,Sri Lankan Groceries,1Lt Coconut Oil Ver,2.0,28.0,28.0
2018-03-31,Stonefruits,Nectarine Yellow,338.23599999999993,1011.3256400000006,1011.3256400000006
2018-03-31,Tomatoes,Field Tomatoes,332.3280000000001,993.6607199999992,461.93592
2018-03-31,Tropical Fruits,Papaya Red,115.806,579.0300000000001,579.0300000000001
2018-03-31,Veggies,Beans Snake,11.048000000000002,99.32151999999999,55.12951999999999
2018-03-31,capsicum,Capsicum red,81.806,408.21194,408.21194
